ccode;cname;year;ccode_qog;cname_qog;ccodealp;ccodecow;version;cname_year;ccodealp_year;gfs_envr
196;Cyprus;2017;196;Cyprus (1975-);CYP;352,00;QoGStdTSjan23;Cyprus (1975-) 2017;CYP17;0,75
196;Cyprus;2018;196;Cyprus (1975-);CYP;352,00;QoGStdTSjan23;Cyprus (1975-) 2018;CYP18;0,60
196;Cyprus;2019;196;Cyprus (1975-);CYP;352,00;QoGStdTSjan23;Cyprus (1975-) 2019;CYP19;0,70
196;Cyprus;2020;196;Cyprus (1975-);CYP;352,00;QoGStdTSjan23;Cyprus (1975-) 2020;CYP20;0,77
203;Czechia;1995;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 1995;CZE95;2,12
203;Czechia;1996;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 1996;CZE96;2,86
203;Czechia;1997;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 1997;CZE97;2,49
203;Czechia;1998;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 1998;CZE98;2,40
203;Czechia;1999;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 1999;CZE99;2,04
203;Czechia;2000;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2000;CZE00;2,13
203;Czechia;2001;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2001;CZE01;1,99
203;Czechia;2002;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2002;CZE02;2,00
203;Czechia;2003;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2003;CZE03;2,15
203;Czechia;2004;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2004;CZE04;2,40
203;Czechia;2005;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2005;CZE05;2,54
203;Czechia;2006;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2006;CZE06;2,58
203;Czechia;2007;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2007;CZE07;2,37
203;Czechia;2008;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2008;CZE08;2,22
203;Czechia;2009;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2009;CZE09;1,55
203;Czechia;2010;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2010;CZE10;2,27
203;Czechia;2011;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2011;CZE11;2,96
203;Czechia;2012;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2012;CZE12;2,95
203;Czechia;2013;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2013;CZE13;2,36
203;Czechia;2014;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2014;CZE14;2,50
203;Czechia;2015;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2015;CZE15;2,65
203;Czechia;2016;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2016;CZE16;1,89
203;Czechia;2017;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2017;CZE17;2,06
203;Czechia;2018;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2018;CZE18;2,10
203;Czechia;2019;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2019;CZE19;2,03
203;Czechia;2020;203;Czech Republic;CZE;316,00;QoGStdTSjan23;Czech Republic 2020;CZE20;1,92
208;Denmark;1995;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 1995;DNK95;0,87
208;Denmark;1996;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 1996;DNK96;0,88
208;Denmark;1997;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 1997;DNK97;0,98
208;Denmark;1998;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 1998;DNK98;1,02
208;Denmark;1999;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 1999;DNK99;1,05
208;Denmark;2000;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2000;DNK00;0,95
208;Denmark;2001;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2001;DNK01;1,15
208;Denmark;2002;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2002;DNK02;1,28
208;Denmark;2003;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2003;DNK03;1,16
208;Denmark;2004;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2004;DNK04;1,06
208;Denmark;2005;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2005;DNK05;1,22
208;Denmark;2006;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2006;DNK06;1,15
208;Denmark;2007;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2007;DNK07;1,05
208;Denmark;2008;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2008;DNK08;0,90
208;Denmark;2009;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2009;DNK09;0,78
208;Denmark;2010;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2010;DNK10;0,73
208;Denmark;2011;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2011;DNK11;0,68
208;Denmark;2012;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2012;DNK12;0,69
208;Denmark;2013;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2013;DNK13;0,85
208;Denmark;2014;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2014;DNK14;0,84
208;Denmark;2015;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2015;DNK15;0,78
208;Denmark;2016;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2016;DNK16;0,77
208;Denmark;2017;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2017;DNK17;0,80
208;Denmark;2018;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2018;DNK18;0,78
208;Denmark;2019;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2019;DNK19;0,78
208;Denmark;2020;208;Denmark;DNK;390,00;QoGStdTSjan23;Denmark 2020;DNK20;0,75
222;El Salvador;2002;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2002;SLV02;0,17
222;El Salvador;2003;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2003;SLV03;0,19
222;El Salvador;2005;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2005;SLV05;0,60
222;El Salvador;2007;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2007;SLV07;0,16
222;El Salvador;2008;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2008;SLV08;0,14
222;El Salvador;2009;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2009;SLV09;0,54
222;El Salvador;2010;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2010;SLV10;0,74
222;El Salvador;2011;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2011;SLV11;0,32
222;El Salvador;2012;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2012;SLV12;0,56
222;El Salvador;2013;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2013;SLV13;0,49
222;El Salvador;2014;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2014;SLV14;0,60
222;El Salvador;2015;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2015;SLV15;0,61
222;El Salvador;2016;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2016;SLV16;0,66
222;El Salvador;2017;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2017;SLV17;0,55
222;El Salvador;2018;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2018;SLV18;0,33
222;El Salvador;2019;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2019;SLV19;0,39
222;El Salvador;2020;222;El Salvador;SLV;92,00;QoGStdTSjan23;El Salvador 2020;SLV20;0,47
233;Estonia;1995;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 1995;EST95;1,47
233;Estonia;1996;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 1996;EST96;1,52
233;Estonia;1997;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 1997;EST97;1,79
233;Estonia;1998;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 1998;EST98;1,61
233;Estonia;1999;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 1999;EST99;1,56
233;Estonia;2000;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2000;EST00;1,46
233;Estonia;2001;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2001;EST01;2,08
233;Estonia;2002;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2002;EST02;1,72
233;Estonia;2003;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2003;EST03;2,04
233;Estonia;2004;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2004;EST04;2,05
233;Estonia;2005;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2005;EST05;2,75
233;Estonia;2006;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2006;EST06;2,37
233;Estonia;2007;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2007;EST07;2,54
233;Estonia;2008;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2008;EST08;2,72
233;Estonia;2009;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2009;EST09;1,68
233;Estonia;2010;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2010;EST10;-0,64
233;Estonia;2011;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2011;EST11;-0,46
233;Estonia;2012;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2012;EST12;2,25
233;Estonia;2013;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2013;EST13;1,73
233;Estonia;2014;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2014;EST14;1,81
233;Estonia;2015;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2015;EST15;1,83
233;Estonia;2016;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2016;EST16;1,50
233;Estonia;2017;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2017;EST17;1,88
233;Estonia;2018;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2018;EST18;1,90
233;Estonia;2019;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2019;EST19;1,71
233;Estonia;2020;233;Estonia;EST;366,00;QoGStdTSjan23;Estonia 2020;EST20;1,49
246;Finland;1995;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 1995;FIN95;0,50
246;Finland;1996;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 1996;FIN96;0,55
246;Finland;1997;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 1997;FIN97;0,59
246;Finland;1998;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 1998;FIN98;0,64
246;Finland;1999;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 1999;FIN99;0,61
246;Finland;2000;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2000;FIN00;0,65
246;Finland;2001;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2001;FIN01;0,64
246;Finland;2002;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2002;FIN02;0,61
246;Finland;2003;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2003;FIN03;0,61
246;Finland;2004;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2004;FIN04;0,58
246;Finland;2005;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2005;FIN05;0,64
246;Finland;2006;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2006;FIN06;0,65
246;Finland;2007;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2007;FIN07;0,69
246;Finland;2008;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2008;FIN08;0,64
246;Finland;2009;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2009;FIN09;0,63
246;Finland;2010;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2010;FIN10;0,51
246;Finland;2011;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2011;FIN11;0,45
246;Finland;2012;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2012;FIN12;0,45
246;Finland;2013;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2013;FIN13;0,45
246;Finland;2014;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2014;FIN14;0,44
246;Finland;2015;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2015;FIN15;0,42
246;Finland;2016;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2016;FIN16;0,41
246;Finland;2017;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2017;FIN17;0,37
246;Finland;2018;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2018;FIN18;0,37
246;Finland;2019;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2019;FIN19;0,36
246;Finland;2020;246;Finland;FIN;375,00;QoGStdTSjan23;Finland 2020;FIN20;0,40
250;France;1995;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 1995;FRA95;1,08
250;France;1996;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 1996;FRA96;1,09
250;France;1997;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 1997;FRA97;1,18
250;France;1998;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 1998;FRA98;1,18
250;France;1999;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 1999;FRA99;1,21
250;France;2000;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2000;FRA00;1,35
250;France;2001;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2001;FRA01;1,44
250;France;2002;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2002;FRA02;1,44
250;France;2003;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2003;FRA03;1,52
250;France;2004;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2004;FRA04;1,58
250;France;2005;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2005;FRA05;1,63
250;France;2006;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2006;FRA06;1,69
250;France;2007;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2007;FRA07;1,65
250;France;2008;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2008;FRA08;1,68
250;France;2009;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2009;FRA09;1,74
250;France;2010;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2010;FRA10;1,75
250;France;2011;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2011;FRA11;1,76
250;France;2012;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2012;FRA12;1,76
250;France;2013;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2013;FRA13;1,79
250;France;2014;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2014;FRA14;1,79
250;France;2015;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2015;FRA15;1,77
250;France;2016;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2016;FRA16;1,67
250;France;2017;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2017;FRA17;1,65
250;France;2018;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2018;FRA18;1,73
250;France;2019;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2019;FRA19;1,80
250;France;2020;250;France (1963-);FRA;220,00;QoGStdTSjan23;France (1963-) 2020;FRA20;1,70
268;Georgia;1995;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 1995;GEO95;0,00
268;Georgia;1996;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 1996;GEO96;0,00
268;Georgia;1997;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 1997;GEO97;0,00
268;Georgia;1998;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 1998;GEO98;0,00
268;Georgia;1999;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 1999;GEO99;0,00
268;Georgia;2000;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2000;GEO00;0,00
268;Georgia;2001;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2001;GEO01;0,00
268;Georgia;2002;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2002;GEO02;0,00
268;Georgia;2003;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2003;GEO03;0,00
268;Georgia;2004;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2004;GEO04;0,00
268;Georgia;2005;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2005;GEO05;0,00
268;Georgia;2006;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2006;GEO06;0,55
268;Georgia;2007;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2007;GEO07;1,57
268;Georgia;2008;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2008;GEO08;1,41
268;Georgia;2009;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2009;GEO09;1,73
268;Georgia;2010;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2010;GEO10;1,82
268;Georgia;2011;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2011;GEO11;1,56
268;Georgia;2012;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2012;GEO12;1,15
268;Georgia;2013;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2013;GEO13;1,86
268;Georgia;2014;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2014;GEO14;2,03
268;Georgia;2015;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2015;GEO15;1,72
268;Georgia;2016;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2016;GEO16;1,71
268;Georgia;2017;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2017;GEO17;1,59
268;Georgia;2018;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2018;GEO18;1,43
268;Georgia;2019;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2019;GEO19;2,02
268;Georgia;2020;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2020;GEO20;1,97
268;Georgia;2021;268;Georgia;GEO;372,00;QoGStdTSjan23;Georgia 2021;GEO21;2,22
276;Germany;1991;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 1991;DEU91;2,04
276;Germany;1992;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 1992;DEU92;2,19
276;Germany;1993;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 1993;DEU93;2,08
276;Germany;1994;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 1994;DEU94;2,05
276;Germany;1995;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 1995;DEU95;1,65
276;Germany;1996;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 1996;DEU96;1,70
276;Germany;1997;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 1997;DEU97;1,57
276;Germany;1998;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 1998;DEU98;1,45
276;Germany;1999;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 1999;DEU99;1,38
276;Germany;2000;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2000;DEU00;1,50
276;Germany;2001;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2001;DEU01;1,46
276;Germany;2002;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2002;DEU02;1,29
276;Germany;2003;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2003;DEU03;1,27
276;Germany;2004;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2004;DEU04;1,22
276;Germany;2005;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2005;DEU05;1,20
276;Germany;2006;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2006;DEU06;1,24
276;Germany;2007;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2007;DEU07;1,18
276;Germany;2008;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2008;DEU08;1,15
276;Germany;2009;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2009;DEU09;1,21
276;Germany;2010;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2010;DEU10;1,17
276;Germany;2011;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2011;DEU11;1,29
276;Germany;2012;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2012;DEU12;1,28
276;Germany;2013;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2013;DEU13;1,30
276;Germany;2014;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2014;DEU14;1,29
276;Germany;2015;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2015;DEU15;1,26
276;Germany;2016;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2016;DEU16;1,26
276;Germany;2017;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2017;DEU17;1,24
276;Germany;2018;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2018;DEU18;1,30
276;Germany;2019;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2019;DEU19;1,34
276;Germany;2020;276;Germany;DEU;255,00;QoGStdTSjan23;Germany 2020;DEU20;1,34
296;Kiribati;2011;296;Kiribati;KIR;946,00;QoGStdTSjan23;Kiribati 2011;KIR11;2,27
296;Kiribati;2012;296;Kiribati;KIR;946,00;QoGStdTSjan23;Kiribati 2012;KIR12;1,85
296;Kiribati;2013;296;Kiribati;KIR;946,00;QoGStdTSjan23;Kiribati 2013;KIR13;2,08
296;Kiribati;2014;296;Kiribati;KIR;946,00;QoGStdTSjan23;Kiribati 2014;KIR14;2,33
296;Kiribati;2015;296;Kiribati;KIR;946,00;QoGStdTSjan23;Kiribati 2015;KIR15;2,24
296;Kiribati;2016;296;Kiribati;KIR;946,00;QoGStdTSjan23;Kiribati 2016;KIR16;1,96
296;Kiribati;2017;296;Kiribati;KIR;946,00;QoGStdTSjan23;Kiribati 2017;KIR17;2,11
296;Kiribati;2018;296;Kiribati;KIR;946,00;QoGStdTSjan23;Kiribati 2018;KIR18;2,19
296;Kiribati;2019;296;Kiribati;KIR;946,00;QoGStdTSjan23;Kiribati 2019;KIR19;1,68
296;Kiribati;2020;296;Kiribati;KIR;946,00;QoGStdTSjan23;Kiribati 2020;KIR20;1,64
296;Kiribati;2021;296;Kiribati;KIR;946,00;QoGStdTSjan23;Kiribati 2021;KIR21;1,73
300;Greece;1995;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 1995;GRC95;0,84
300;Greece;1996;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 1996;GRC96;0,93
300;Greece;1997;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 1997;GRC97;0,83
300;Greece;1998;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 1998;GRC98;0,81
300;Greece;1999;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 1999;GRC99;0,82
300;Greece;2000;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2000;GRC00;0,95
300;Greece;2001;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2001;GRC01;0,99
300;Greece;2002;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2002;GRC02;1,07
300;Greece;2003;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2003;GRC03;0,95
300;Greece;2004;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2004;GRC04;1,05
300;Greece;2005;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2005;GRC05;1,30
300;Greece;2006;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2006;GRC06;1,71
300;Greece;2007;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2007;GRC07;1,69
300;Greece;2008;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2008;GRC08;1,79
300;Greece;2009;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2009;GRC09;1,62
300;Greece;2010;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2010;GRC10;1,47
300;Greece;2011;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2011;GRC11;1,56
300;Greece;2012;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2012;GRC12;1,96
300;Greece;2013;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2013;GRC13;2,71
300;Greece;2014;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2014;GRC14;2,92
300;Greece;2015;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2015;GRC15;2,73
300;Greece;2016;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2016;GRC16;3,02
300;Greece;2017;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2017;GRC17;2,89
300;Greece;2018;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2018;GRC18;2,85
300;Greece;2019;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2019;GRC19;2,86
300;Greece;2020;300;Greece;GRC;350,00;QoGStdTSjan23;Greece 2020;GRC20;2,74
320;Guatemala;2014;320;Guatemala;GTM;90,00;QoGStdTSjan23;Guatemala 2014;GTM14;1,62
320;Guatemala;2015;320;Guatemala;GTM;90,00;QoGStdTSjan23;Guatemala 2015;GTM15;1,83
320;Guatemala;2016;320;Guatemala;GTM;90,00;QoGStdTSjan23;Guatemala 2016;GTM16;1,85
320;Guatemala;2017;320;Guatemala;GTM;90,00;QoGStdTSjan23;Guatemala 2017;GTM17;1,62
320;Guatemala;2018;320;Guatemala;GTM;90,00;QoGStdTSjan23;Guatemala 2018;GTM18;2,10
320;Guatemala;2019;320;Guatemala;GTM;90,00;QoGStdTSjan23;Guatemala 2019;GTM19;2,49
320;Guatemala;2020;320;Guatemala;GTM;90,00;QoGStdTSjan23;Guatemala 2020;GTM20;1,97
348;Hungary;1995;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 1995;HUN95;1,41
348;Hungary;1996;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 1996;HUN96;0,76
348;Hungary;1997;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 1997;HUN97;1,36
348;Hungary;1998;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 1998;HUN98;1,56
348;Hungary;1999;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 1999;HUN99;1,49
348;Hungary;2000;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2000;HUN00;1,36
348;Hungary;2001;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2001;HUN01;1,56
348;Hungary;2002;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2002;HUN02;1,67
348;Hungary;2003;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2003;HUN03;1,30
348;Hungary;2004;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2004;HUN04;1,26
348;Hungary;2005;348;Hungary;HUN;310,00;QoGStdTSjan23;Hungary 2005;HUN05;1,20
